receptor,smiles,vina
PPARG,O=C1c2cc3ccccc3cc2NC2=CC3=CCC=C3CN12,-8.90
PPARG,COc1ccc(C)c2cc(-c3cccc(C)c3)[nH]c(=O)c12,-8.00
PPARG,C=C1C(=O)Nc2c1c(-c1cccc(OCC(=O)O)c1)cc1ccccc21,-8.80
PPARG,CCC=C(CCCc1cccc(C)c1)C(=O)NC,-7.20
PPARG,COC1=CC2=C=Cc3cc(OC)ccc3N2C=C1,-6.50
PPARG,CCc1cc(=O)oc2ccc(Cc3ccccc3)cc12,-8.60
PPARG,CC(=O)CCCc1ccccc1,-5.90
PPARG,COc1ccc(C)c2nc(-c3ccc(C)cc3)[nH]c(=O)c12,-7.60
PPARG,COc1ccc2c(c1)CN=CN1C2=NC2=C(c3ccccc3)CC(=O)C(=O)N21,-8.50
PPARG,COc1ccc(C)c2nc(-c3cccc(O)c3)[nH]c(=O)c12,-7.60
PPARG,Cc1ccc(-n2nc(N(C)c3ccc(C(=O)O)cc3)c(O)c2C)cc1,-7.70
PPARG,O=C(C[C@@H]1C(=O)Nc2c1ccc1ccccc21)NC(=O)c1cccc(C(F)(F)F)c1,-10.50
PPARG,COCC=C1C=COc2c(cc(C)c3cc(-c4ccccc4)[nH]c(=O)c23)C1,-9.50
PPARG,COc1ccc2c(c1)CN=CN1C2=NC2=C(c3ccsc3)CC(=O)C(=O)N21,-8.00
PPARG,Cc1cc(C)cc(CCC(=O)N2CCC[C@H]3C(=O)C(=C4C[C@@H](O)CCO4)C[C@H]32)c1,-9.10
PPARG,O=C(O)c1cc2c(cc1O)CC1=CC=CC=CC1=C2,-7.50
PPARG,CCc1ccc(O)c(CNC(=O)c2cc(C)cc(OCC(=O)N3CC[C@@H](C)C3)c2)c1,-9.50
PPARG,COc1ccc(C)c2cc(-c3cc(C)ccc3O)[nH]c(=O)c12,-7.90
PPARG,O=C(O)c1ccc2c(c1)[C@@H]1CCC[C@@H]3[C@@H](CCc4ccccc4)CC[C@@H](NC2=O)[C@@H]31,-9.50
PPARG,CCCn1c(=O)n(C(C)=O)c2cc3cc(C)c(C)cc3cc21,-7.90
PPARG,CC(=O)n1c2ccc(C)cc2c2ccc(N3C[C@@H](CCO)C(=O)CC3=O)cc21,-8.90
PPARG,COc1cc(F)cc(OC)c1O,-5.10
PPARG,COc1ccc(C[C@H](CC(=O)O)C(=O)NC(=O)c2ccc3ccccc3c2)cc1,-9.10
PPARG,O=C(O)c1ccccc1,-5.50
PPARG,Cc1cccc(CCc2cccc(Cl)c2)c1,-7.50
PPARG,O=C(Cc1cccc(CO)c1)NC(=O)C[C@@H]1C(=O)Nc2c1ccc1ccccc21,-10.00
PPARG,CCc1cccc(CCc2cccc(C)c2)c1,-7.60
PPARG,COc1ccc2c(c1)C[C@@H](C)n1nc(NC(=O)c3cccc(OC(F)(F)F)c3)nc1-2,-9.10
PPARG,O=C1CC[C@H]2C(=O)C=C(C3=C(O)Cc4ccc(O)cc4C3)[C@@H]2CCO1,-8.00
PPARG,COc1cc(CCCCc2cccc(CCC(=O)O)c2)cc(C)c1O,-8.20
PPARG,COc1ccc2c(c1)C[C@@H](C)n1nc(NC(=O)c3ccccc3OCC(C)C)nc1-2,-8.60
PPARG,OCCCc1ccccc1CCCCc1cccc(Cl)c1,-5.80
PPARG,COc1cc(F)cc2c1OCCO2,-5.60
PPARG,CC1=C2CC=C(OC(=O)C(C)C)C=C2OC(c2cccc3cc(O)ccc23)=C1,-9.20
PPARG,C=C1C(=O)Nc2c1c(-c1cc(F)cc(OCC(=O)O)c1)cc1ccccc21,-8.60
PPARG,Cc1ccccc1Cc1ccccc1,-7.00
PPARG,COc1cc2c(c(NC(=O)[C@@H]3C(=O)Nc4c3ccc3ccccc43)c1)CCCC2,-8.90
PPARG,CCCc1ccccc1-n1nc(N(C)c2ccc(C(=O)O)cc2)c(O)c1C,-8.30
PPARG,COc1cccc(CO)c1,-5.10
PPARG,O=C(O)CCc1ccc(O)cc1CCCCc1cccc(Cl)c1,-7.60
PPARG,COc1cc(C2=CC(C)=C3CC=C(OCC(C)(C)O)C=C3O2)c2cccc(O)c2c1,-9.00
PPARG,O=C1C[C@@H]2CC[C@H]3C=C(C4=C(O)Cc5ccc(O)cc5C4)[C@H](CCO1)[C@@H]23,-9.20
PPARG,COc1cc(F)cc2c1OCC=C2,-6.10
PPARG,CC1=C(C)[C@@H](C)N2C3=C1C[C@@H](O)CC(=O)N3c1cc3cc(C)c(C)cc3cc12,-9.20
PPARG,CC(O)=Cc1ccc(O)c(CC[C@@H]2CCC[C@H](C)O2)c1CO,-6.60
PPARG,COc1cc2c3c(ccc(CNC(=O)Cc4ccc(CO)c(C)c4)c3c1)C(=O)CO2,-8.20
PPARG,Cc1cc(C)cc(CCC(=O)N2CCC[C@H]3C(=O)C(=C4C=CCCO4)C[C@H]32)c1,-9.60
PPARG,CCC(=O)[C@@H](C)COC1=CCC2=C(C)C=C(c3c(O)ccc4ccccc34)OC2=C1,-9.40
PPARG,COC1=C=CC=C[C@H]1CCc1cccc(C)c1,-7.00
PPARG,COc1ccc2c(c1)CN=C(Nc1cc(F)c(F)c(Cl)c1F)N2C,-7.80
PPARG,O=C(O)Oc1ccc(-c2ccccc2C(F)(F)F)cc1,-7.40
PPARG,Cc1cc2c(c3c(=O)[nH]c(-c4ccccc4)cc13)OC=CC(=CC(=O)O)C2,-9.90
PPARG,CCO[C@@H]1C[C@H](CC2=NN=C=C2C)NC[C@@H]1O,-5.70
PPARG,Cc1cccc(CCc2cc(Cl)c(F)c(OC(C)C)c2F)c1,-8.50
PPARG,COc1cc(F)cc(Oc2cccc3cc(C(F)(F)F)ccc23)c1O,-8.70
PPARG,CC=Cc1ccccc1-n1nc(N(C)c2ccc(C(=O)O)cc2)c(O)c1C,-7.40
PPARG,CC(=O)NCc1cc(C)c2cc(-c3c(F)cccc3F)[nH]c(=O)c2c1O,-8.60
PPARG,Cc1ccc(CCOC(=O)O)cc1-c1cccc(N2Cc3ccn(C)c(=O)c3C2)c1,-10.00
PPARG,CCCc1cc(C)ccc1-n1nc(N(C)c2ccc(C(=O)O)cc2)c(O)c1C,-7.40
PPARG,O=C1CO[S@]2(O)Oc3ccccc3C3=C2[C@@H](C=CC3)N1,-7.40
PPARG,CCCn1nc(N)n(-c2cc(O)c(N3COc4ccccc4C3=O)cc2C)c1=O,-8.20
PPARG,COc1ccc([C@@H]2CN(C)c3c2ccc2c3OC=CC(c3ccccc3O)=C2)cc1,-9.70
PPARG,CC(=O)Oc1ccc(C)c(CCc2ccccc2)c1,-7.80
PPARG,Cc1cc(OCC(=O)N(C)CCCC(=O)O)cc(C(=O)NCc2ccccc2)c1,-8.40
PPARG,O=C(O)Oc1ccc(-c2ccccc2)cc1,-7.30
PPARG,O=C(O)Oc1ccc(-c2cccc(F)c2)cc1,-7.50
PPARG,Cc1cc2c(c3c(=O)[nH]c(-c4ccccc4)cc13)OC=CC(=CC=CC(=O)O)C2,-8.80
PPARG,Cc1ccc2c(=O)n(C)c3nc(CC[C@H]4CC(C(=O)O)=CN(C)C4=O)ccc3c2c1,-9.10
PPARG,COCC1=C[S@@H](c2ccc(C(=O)NC3CCCCC3)cc2C(N)=O)C=C1C,-8.40
PPARG,COc1cc(OC)c2c(OC)ccc(CNC(=O)Cc3ccc(CO)c(C)c3)c2c1,-8.70
PPARG,COc1ccc2c(c1)CN=C(Nc1cc(Cl)c(F)c(Cl)c1F)N2C,-8.40
PPARG,Cc1ccc(COc2ccccc2C(=O)O)cc1Oc1ccc2c(c1)O[C@@H](C)C2,-9.50
PPARG,CC=C1C[C@@H]2CC[C@H]3C=C(C4=C(O)Cc5ccc(O)cc5C4)[C@H](CCO1)[C@@H]23,-8.80
PPARG,C[C@H]1Cc2cc(C(=O)O)ccc2[C@@H]1c1ccc2cc(O)c(C(=O)O)cc2c1,-9.30
PPARG,C[C@@H](O)CCc1ccc(O)cc1CCCCc1cccc(Cl)c1,-6.10
PPARG,COc1cc(CCC(=O)O)c2c(c1)-c1cc(-c3ccccc3O)cc(C)c1CC2,-8.90
PPARG,Cc1ccc2c(c1)c1ccc(-c3ccccc3)cc1n2CC(=O)O,-8.40
PPARG,COc1ccc(F)cc1OC,-5.00
PPARG,Cc1ccc2ccc(C(=O)N3CC(=O)C(=O)N(c4ccccc4)C3=O)cc2c1,-9.10
PPARG,O=C(O)CCCCCOC(=O)O,-5.30
PPARG,CCC1=C(C=O)c2cc(C(F)(F)F)cc3c2[C@@H]1C(=O)NC3=O,-7.50
PPARG,Cc1cc(C)cc(CCC(=O)N2CCC[C@H]3C(=O)C(=C4CC(F)(F)CCO4)C[C@H]32)c1,-9.60
PPARG,O=C(O)Oc1ccc(-c2cccc(O)c2)cc1,-7.30
PPARG,COc1ccc([C@@H]2CN(C)c3c2ccc2c3OC=CC(c3ccc(O)cc3)=C2)cc1,-8.90
PPARG,CCC[C@H](C)[C@H]1C=C(CO)C=C(c2cc3cc4ccccc4[nH]c-3nc2=O)O1,-9.30
PPARG,COc1ccc2cccc(-c3cc(CCOC(=O)O)c(C)cc3NC(C)=O)c2c1,-9.00
PPARG,O=C(O)CCCc1cccc(F)c1CCCCc1cccc(Cl)c1,-7.50
PPARG,CCC1=C(C=O)c2cc(C(F)(F)F)c3c4c2[C@@H]1C(=O)N(O)[C@H]4C=C(C(N)=O)C3,-8.50
PPARG,CC=Cc1ccc2c(c1)c1ccccc1c(=O)n2C,-7.30
PPARG,COc1ccc2c(c1)Cc1cc(-c3cccc(OC(F)(F)F)c3F)c(=O)[nH]c1N2C,-9.00
PPARG,COc1ccc(C)c(-c2ccc3c4ccccc4n(C(C)=O)c3c2)c1,-9.00
PPARG,C[C@H]1Cc2ccc(Oc3cc(COCCO)cc4sccc34)cc2O1,-7.90
PPARG,O=C(O)c1cccc([C@@H]2Cc3cc4cc(C(=O)O)ccc4nc3C(=O)N2)c1,-9.20
PPARG,Cc1cc(C)c2ccccc2c1,-6.40
PPARG,Cc1cc(-c2ccc(-c3cccc(C(=O)O)c3)cc2C(=O)O)ccc1CC(=O)O,-8.60
PPARG,C[C@H]1Cc2c(ccc3c2CC(=O)NC3=O)[C@H]1O,-6.90
PPARG,CC1(C)Cc2cc(C(=O)O)ccc2[C@@H]1c1ccc2cc(O)c(C(=O)O)cc2c1,-8.60
PPARG,Cc1cccc(-c2cccc(NCc3ccc(C)c(C)c3)c2)c1,-9.00
PPARG,COc1ccc([C@@H]2CN(C)c3c2ccc2c3OC=CC(c3ccccc3)=C2)cc1,-9.20
PPARG,CCC1=C(Cc2ccccc2)C(=O)N=c2c1ccc1c2=CC=C[C@H]1c1ccccc1,-10.00
PPARG,CCCC1=C=CN=C(c2cc3c(cc2OC)c2ccc(C)cc2n3[C@@H](C)O)N1,-8.50
PPARG,CC1=CCC(=O)N(Cc2cc(C)c3cc(-c4ccccc4F)[nH]c(=O)c3c2O)C1=O,-9.20
PPARG,Cc1ccc2c(=O)n(C)c3nc(CC[C@H]4CC(C)(C)CN(C)C4=O)ccc3c2c1,-9.40
PPARG,COc1cccc(C=NOC(F)(F)F)c1,-6.20
PPARG,Cn1c(=O)c2ccc(Cl)cc2c2cccnc21,-7.00
PPARG,Cc1cc(CCC(=O)O)cn2nc(N(C)c3ccc(C(=O)O)cc3)c(O)c12,-7.70
PPARG,O=C(O)CCc1cc(O)c(O)c2cc(-c3cccc(C(=O)O)c3)ccc12,-8.30
PPARG,COC=C1C[C@@H]2[C@@H](CCCN2C(=O)CCc2cc(C)cc(C)c2)C1=O,-7.90
PPARG,CC1=C(C)[C@@H](C)N2C3=C1CCC(=O)CN3c1cc3cc(C)c(C)cc3cc12,-9.20
PPARG,NC(=O)c1cccc(-c2ccc3c(CCC(=O)O)cc(O)c(O)c3c2)c1,-8.50
PPARG,CCC1=C(C=O)c2cc(C(F)(F)F)cc3c2[C@@H]1C(=O)N(C)C3=O,-7.80
PPARG,COc1cc(CCCCc2cccc(C3CCCCC3)c2)cc(C)c1O,-9.10
PPARG,CC1=CC2=C(C)[C@@H](C)N3C(=C2C1)Nc1cc2cc(C)c(C)cc2cc13,-9.00
PPARG,CC(=CC(O)O)OCc1ccc(C)c(Oc2ccc3c(c2)O[C@@H](C)C3)c1,-8.90
PPARG,COC(=Cc1cc(C)cc(OC)c1)c1ccccc1C(F)(F)F,-7.50
PPARG,C[C@H]1C=C2CCCc3c(Cc4ccccc4)ccc(c32)OC1=O,-8.50
PPARG,COc1cc2c3ccc(C)cc3n([C@@H](C)O)c2cc1-c1ncnc(=O)[nH]1,-8.80
PPARG,CN(C)C(=O)c1cccc(-c2cc3cc4ccccc4[nH]c-3nc2=O)c1,-9.30
PPARG,CCC[C@]1(C)CCn2c(cc3c(C)cc4c(c3c2=O)OC(=O)CC4)C1,-9.40
PPARG,O=C1CC=C2CCCc3c(Cc4ccccc4)ccc(c32)O1,-8.20
PPARG,O=C(O)C[C@@H](Cc1ccc(C(=O)O)cc1)C(=O)NC(=O)c1ccc2ccccc2c1,-9.60
PPARG,COc1cc(CCCCc2cc(C3CCCCC3)ccc2O)cc(C)c1O,-8.80
PPARG,CCc1cc(-c2cc3cc4ccccc4[nH]c-3nc2=O)oc(=O)c1,-9.20
PPARG,CCC1=C(C=O)c2cc(C(F)(F)F)c3c4c2[C@@H]1C(=O)N(O)[C@H]4C=C1C(=O)C=CC=C13,-9.50
PPARG,COc1cc([C@@H](C)c2cc(CCOC(=O)O)ccc2CO)cc2c1O[C@H](CO)CO2,-8.70
PPARG,CCCCC1=C(C[C@@H](CC)CCc2cccc(Cl)c2)[C@H](O)C=C1,-6.30
PPARG,CC(=O)NC(=O)c1cccc(-c2cc3cc4ccccc4[nH]c-3nc2=O)c1,-9.90
PPARG,CC1=C(C)[C@@H](C)N2C3=C1C[C@@H](C)CC(=O)N3c1cc3cc(C)c(C)cc3cc12,-9.60
PPARG,COc1cc(F)cc(Oc2cc(N)nc3cc(SC4=CNC(=O)C4)ccc23)c1O,-8.80
PPARG,Cc1cccc(CCc2cc(Cl)c(F)c(F)c2F)c1,-8.10
PPARG,Cc1ccc2c(=O)n(C)c3nc(CCc4cccn(C)c4=O)ccc3c2c1,-9.20
PPARG,FC(F)(F)ON=Cc1ccc2c(c1)OCCO2,-6.80
PPARG,O=c1[nH]c2c3ccccc3ccc2c2nccn12,-7.40
PPARG,O=c1[nH]c2c3ccccc3ccc2c2ncnn12,-7.40
PPARG,COc1ccc(C(=O)c2cc3cc4cc(C)c(O)cc4cc3cc2OC)cc1,-9.30
PPARG,COc1cc2c3ccc(C)cc3n([C@@H](C)O)c2cc1-c1nc(O)cc(=O)[nH]1,-8.40
PPARG,Cc1ccc2c(=O)n(C)c3nc(CC[C@H]4C=C(CO)CN(C)C4=O)ccc3c2c1,-9.50
PPARG,CC(=CCCC(=O)NCc1ccc(-c2cccc(C)c2)cc1C(=O)O)CCC(=O)O,-8.70
PPARG,CCCCc1cscc1CCCCc1cccc(Cl)c1,-7.00
PPARG,Cc1cc(-c2ccc(-c3ccc(O)c(C(=O)O)c3)cc2C(=O)O)ccc1CC(=O)O,-8.40
PPARG,CC=C(CCc1cccc(Cl)c1)Cc1cccc2c1[C@@H]1CC[C@H](C2)C1,-6.90
PPARG,NS(=O)(=O)c1ccc(F)c(-c2cc3cc4ccccc4[nH]c-3nc2=O)c1,-9.10
PPARG,COc1cc2cc3cc(O)c(C)cc3cc2cc1C(=O)c1ccccc1,-9.30
PPARG,CC=Cc1cc2c3c(c1)c(C=CC)cc(=O)n3Cc1ccccc1-2,-8.70
PPARG,COc1cc2cc3cc(O)c(C)cc3cc2cc1Cc1ccc(CC(=O)O)cc1,-10.20
PPARG,CC(=CCCC(=O)NCc1ccc(-c2ccccc2F)cc1C(=O)O)CCC(=O)O,-8.60
PPARG,CC(=CCCC(=O)NCc1ccc(-c2ccccc2C)cc1C(=O)O)CCC(=O)O,-8.70
PPARG,O=C1c2ccccc2OCN1c1cc(C(F)(F)F)c(-c2cccc(Cl)c2F)cc1O,-9.00
PPARG,Cc1cc(Cn2ccc(O)cc2=O)c(O)c2c(=O)[nH]c(-c3ccccc3F)cc12,-9.10
PPARG,CCCC=C[C@]1(C)C[C@@H](C)N(c2ccc3c4cc(C)ccc4n(C(C)=O)c3c2)C1,-9.60
PPARG,Cc1ccc2c(=O)n(C)c3nc(CC[C@H]4C=C(C=O)CN(C)C4=O)ccc3c2c1,-8.90
PPARG,CC=Cc1ccc2c(c1)c1ccccc1c1nnc(C)n21,-8.10
PPARG,Cc1ccc2cc3c(cc2c1)c1cc2ccc(C(=O)O)cc2cc1n3C(=O)O,-8.90
PPARG,COC(=Cc1oc(-c2c(C(=O)O)ccc(O)c2O)c(C)c1C)c1ccccc1,-8.00
PPARG,Cc1cccc(CCc2cc(Cl)c(F)c(OC(=O)C[C@@H](C)C(=O)O)c2F)c1,-8.40
PPARG,Cc1ccccc1-c1cc2c(C)cc(OCC(=O)OCCC[C@H](C)O)cc2c(=O)[nH]1,-9.00
PPARG,CCC=C(CCc1cccc(Cl)c1)Cc1cccc2c1[C@@H]1CC[C@H](C2)C1,-7.20
PPARG,Cc1ccc(-c2ccc(CCCCc3ccccc3)c(C)c2)cc1,-7.70
PPARG,Cc1cc2c(c3c(=O)n4c(cc13)C[C@](C)(O)c1ccccc1C4)OC(=O)CC2,-9.70
PPARG,COC(=Cc1oc(-c2c(O)cccc2C=CC(=O)O)c(C)c1C)c1ccccc1,-8.50
PPARG,Cc1cc(-c2ccc3ccc(OC(F)(F)F)cc3c2O)cc2ccccc12,-9.60
PPARG,CC=CCCCCc1ccc(C)c(C)c1,-6.50
PPARG,COc1cc2cc3cc(O)c(C)cc3cc2cc1C(=O)c1ccc(CO)cc1,-9.30
PPARG,C=C1C=C2CCCc3c(Cc4ccccc4)ccc(c32)OC1=O,-9.10
PPARG,CCc1cccc(C(=O)c2cc3cc4cc(C)c(O)cc4cc3cc2OC)c1,-9.90
PPARG,O=c1[nH]c(=NOc2ccccc2Cc2ccccc2)c2ccc3ccccc3c2[nH]1,-10.50
PPARG,COC(=Cc1oc(-c2c(O)c(O)cc(C)c2C(=O)O)c(C)c1C)c1ccccc1,-8.10
PPARG,COc1cc2cc3cc(O)c(C)cc3cc2cc1C(=O)c1ccc(O)c(C)c1,-10.00
PPARG,COc1cc2cc3cc(O)c(C)cc3cc2cc1C(=O)c1ccc(C(=O)O)cc1,-9.90
PPARG,N=[S@@](=O)(O)c1ccc(F)c(-c2cc3cc4ccccc4[nH]c-3nc2=O)c1,-9.20
PPARG,Cc1ccccc1-c1cc2c(C)cc(OCC(=O)OCCCC(C)C)cc2c(=O)[nH]1,-9.30
PPARG,COc1cc2cc3cc(O)c(C)cc3cc2cc1C(=O)c1ccc(CC(=O)O)cc1,-10.30
PPARG,C[C@H]1Cc2ccc(Oc3cc(COCCO)cc4c3C=C[SH]=C4)cc2O1,-8.40
PPARG,Cc1cc(-c2ccc3cc(O)c(OC(F)(F)F)cc3c2O)cc2ccccc12,-9.20
PPARG,Cc1ccc2c3cc(O)c(-c4nc(O)cc(=O)[nH]4)cc3n([C@@H](C)O)c2c1,-8.10
PPARG,COc1ccc(C(=O)c2cc3cc4cc(C)c(O)cc4cc3cc2OC)cc1C,-9.90
PPARG,CCc1ccc2cc3c4cc5cc(C)ccc5cc4n(C(=O)O)c3cc2c1,-9.10
PPARG,COc1cc2cc3cc(O)c(C)cc3cc2cc1C(=O)c1cccc(C(=O)O)c1,-10.20
PPARG,O=C1CCc2cc(=O)oc3c(Cc4ccccc4)ccc(c23)O1,-9.00
PPARG,CC=CC(=CC(=O)O)OCc1ccc(C)c(Oc2ccc3c(c2)O[C@@H](C)C3)c1,-8.90
PPARG,Oc1cc2c3c(cc(-c4cc(F)c5ccc(OC(F)(F)F)cc5c4)cc3c1)CCC2,-10.60
PPARG,Fc1cc(-c2cc3c4c(cccc4c2)CCC3)cc2cc(OC(F)(F)F)ccc12,-10.20
PPARG,CCc1cc(C)cc(C(=O)c2cc3cc4cc(C)c(O)cc4cc3cc2OC)c1,-10.20
PPARG,O=c1c2cc3ccccc3cc2nc2n1Cc1cccc(CC=C[C@H](O)CO)c1O2,-9.20
PPARG,CC=C(CCc1cccc(Cl)c1)Cc1cccc(CCCCCO)c1,-7.60
PPARG,O=c1[nH]c(=NOc2c(O)ccc3c2CCCC3)c2ccc3ccccc3c2[nH]1,-9.60
PPARG,CC(=O)Oc1ccc2c(F)cc(-c3cc4c5c(cc(O)cc5c3)CCC4)c(O)c2c1,-10.40
PPARG,CCOc1cc2ccc(-c3cc(C)c4ccccc4c3)c(O)c2cc1OC(C)(F)F,-8.90
PPARG,CC=Cc1ccc2c(c1)c1ccccc1c1nc(-c3ccc(OC)cc3)cn21,-8.60
PPARG,COc1cc2cc3cc(O)c(C)cc3cc2cc1C(=O)c1ccc2c(c1)CCCO2,-10.10
PPARG,Cc1cc(-c2ccc3ccc(Oc4ccccc4)cc3c2O)cc2ccccc12,-10.60
PPARG,COc1cc2cc3cc(O)c(C)cc3cc2cc1C(=O)c1ccc2c(c1)C=CCO2,-10.00
PPARG,Cc1cc(-c2ccc3ccc(Oc4cccc(F)c4)cc3c2O)cc2ccccc12,-11.00
PPARG,COc1cc2cc3cc(O)c(C)cc3cc2cc1C(=O)c1cc(C)cc(C(=O)O)c1,-10.30
PPARG,C=C(C)CC=CCc1ccccc1ON=c1[nH]c(=O)[nH]c2c1ccc1ccccc12,-10.00
PPARG,C=Cc1cc(CO)cc(C(=O)c2cc3cc4cc(C)c(O)cc4cc3cc2OC)c1,-9.80
PPARG,C=C(C)CCCOC(=O)COc1cc(C)c2cc(-c3ccccc3C)[nH]c(=O)c2c1,-9.10
PPARG,C=Cc1cc(C)cc(C(=O)c2cc3cc4cc(C)c(O)cc4cc3cc2OC)c1,-10.00
PPARG,COc1cc2cc3cc(O)c(C)cc3cc2cc1C(=O)c1cccc(C=O)c1,-10.10
PPARG,COc1cc2cc3cc(O)c(C)cc3cc2cc1C(=O)c1ccc(OC=O)c(C)c1,-10.40
PPARG,CC(C)C=CCc1cccc(O)c1ON=c1[nH]c(=O)[nH]c2c1ccc1ccccc12,-9.90
PPARG,Fc1cc(-c2cc3c4c(cccc4c2)CCC3)cc2cc(-c3ccccc3)ccc12,-10.90
PPARG,CCc1cc(C=O)cc(C(=O)c2cc3cc4cc(C)c(O)cc4cc3cc2OC)c1,-10.00
PPARG,O=c1[nH]c(=NOc2ccccc2CCCC=CCO)c2ccc3ccccc3c2[nH]1,-9.50
TP53,Clc1ccc2ccccc2c1,-6.30
TP53,CCCNC(=O)c1ccc(N(C)c2ccccc2)cc1,-6.80
TP53,COc1ccc(C(N)=O)c(-c2ccc(Cl)cc2)c1,-6.00
TP53,CN(C)C(=O)C=Cc1ccc(O)c(-n2cc(Cl)cn2)c1,-6.70
TP53,COc1ccc(O)c(C(=O)Nc2cccc(Cl)c2)c1,-7.20
TP53,CCCNC(=O)c1ccc(N(C)c2ccc(C(=O)NC)cc2)cc1,-6.50
TP53,CN(c1ccc(C(=O)O)cc1)c1ccc(C(=O)N2[C@@H]3C=CC=C[C@@H]32)cc1,-7.40
TP53,CCCNC(=O)c1ccc(N(C)c2ccccc2O)cc1,-6.60
TP53,CCOc1ccc2c(OC)cc(O)c(OC)c2c1,-6.10
TP53,COc1ccc2cc(Cl)c(F)c(CCC(=O)NC(N)=O)c2c1,-7.50
TP53,CNC(=O)c1ccccc1Oc1cccc(Cl)c1,-6.20
TP53,CNC(=O)C=Cc1ccc(O)c(-n2cc(Cl)cn2)c1,-7.00
TP53,NCC(=O)Nc1cccc(-c2cccc(Cl)c2)c1,-8.20
TP53,C[C@H](NC(=O)Cc1c(F)c(Cl)cc2ccccc12)C(=O)O,-6.80
TP53,COc1cc(Cl)c(C)c2nc(CC(N)=O)ccc12,-6.80
TP53,CN(c1ccc(C(=O)N[C@@H]2C=CC=CC2)cc1)c1ccccc1O,-7.10
TP53,COC[C@H](C)NC(=O)Cc1c(F)c(Cl)cc2ccccc12,-5.90
TP53,COc1cc(Cl)c(C)c2nc(CC(=O)O)cnc12,-6.40
TP53,CCCNC(=O)c1ccc(N(C)c2ccc3c(c2)CCN(C)C3)cc1,-7.10
TP53,COc1cc(O)cc(Cc2ccccc2)c1F,-6.50
TP53,CN(c1ccc(C(=O)O)cc1)c1ccc(C(=O)N[C@@H]2C=CC=CC2)cc1,-7.70
TP53,COCCCCNC(=O)c1nc(=O)n(C)c2ccccc12,-5.90
TP53,COc1ccc(C(=O)NC(N)=O)cc1Cc1ccccc1,-7.40
TP53,CCCNC(=O)c1ccc(N(C)c2ccc3c(c2)CCNC3)cc1,-7.20
TP53,CC1(C)CN=C(N)[C@H](NC(=O)c2ccc3ccc(Cl)cc3c2)C1,-8.10
TP53,COc1cc(C(N)=O)ccc1O,-5.40
TP53,Cc1cc(F)cc(C(=O)Nc2cccc(Cl)c2)c1O,-7.90
TP53,O=C(O)c1cc(C2=CC=CS(=O)(=O)N2)c2ccccc2c1,-7.90
TP53,CNC(=O)c1cncc(-c2ccc(Cl)cc2)c1,-6.90
TP53,O=C(Nc1cccc(Cl)c1)c1ccccc1O,-7.40
TP53,CC1=C[C@H]2[C@@H](C=C1)N2C(=O)c1ccc(N(C)c2ccc(C(=O)O)cc2)cc1,-7.60
TP53,NC(=O)c1c(O)cccc1Oc1cccc(Cl)c1,-5.80
TP53,CCNC(=O)Cc1cc(OC)cc(O)c1-c1ccc(Cl)c(C)c1,-5.90
TP53,COc1ccc(NC(N)=O)cc1-c1cccc(Cl)c1,-7.70
TP53,Cc1cc([C@H]2C(N)=Nc3c(C(N)=O)ccc(C)c32)ccc1Cl,-6.50
TP53,CCC[C@@H]1C(Cc2cccnc2N)=NC(=O)c2ccccc21,-6.10
TP53,CC1=CC[C@H](NC(=O)c2ccc(N(C)c3ccc(C(=O)O)cc3)cc2)C=C1,-7.00
TP53,CCc1cccc(-c2cc(OC)ccc2O)c1,-6.80
TP53,CCNC(=O)C1=C[C@H](c2cccc(Cl)c2)C(C(=O)O)=C1,-6.10
TP53,CC1=CC(C(=O)O)C(CNC(=O)c2nc(=O)n(C)c3ccccc23)=C1,-7.50
TP53,COc1ccc(C(=O)NCC(=O)O)cc1Cc1ccccc1,-6.90
TP53,CC(C)Oc1cc(C=O)ccc1O,-5.40
TP53,COc1cc(Cl)c(C)c2nc(CC3=NN(C)NC3)ccc12,-7.00
TP53,CCC[C@@H]1C(Cc2ccccc2O)=NC(=O)c2ccccc21,-6.70
TP53,Cc1cc([C@H]2C(N)=Nc3c(C(=O)O)ccc(C)c32)ccc1Cl,-6.60
TP53,CC=CCNC(=O)c1ccc(N(C)c2ccccc2O)cc1,-6.80
TP53,CCCNC(=O)c1ccc(N(C)C2=C[C@@H]3CCNC[C@H]3CC2)cc1,-6.90
TP53,CN[C@@H](C)CCc1c(F)c(Cl)cc2ccc(OC)cc12,-6.50
TP53,O=C1NCCOc2cccc(Oc3cccc(Cl)c3)c21,-6.80
TP53,CCC[C@@H]1C(Cc2cc(C)cnc2N)=NC(=O)c2ccccc21,-6.90
TP53,CN(C)Cc1ccc(Oc2ccccc2)c(C(N)=O)c1,-7.00
TP53,CC1=C(CNC(=O)c2ccc(N(C)c3ccc(C)cc3O)cc2)C=NC1,-6.60
TP53,CC1=C(CNC(=O)c2ccc(N(C)c3ccc(C)cc3O)cc2)CN=C1,-6.60
TP53,COc1cc(OC)cc(N(C)c2ccc(C(=O)N[C@@H]3C=CC=CC3)cc2)c1,-7.50
TP53,COc1ccc(-c2ccc(Cl)cc2)c(O)c1,-6.20
TP53,CNC(=O)c1ccc(O)c(-c2cccc(Cl)c2)c1,-7.20
